,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
164,Chris Penn,CHI,WR,27,14,1,0,0,0,0,0,0,0,,0,62,31,448,14.45,3,1,1,3,1,,65,93.8,97.8,78.3,,66,,
165,Jay Riemersma,BUF,TE,25,16,3,0,0,0,0,0,0,0,,0,33,25,288,11.52,6,0,,6,,,65,89.8,92.8,77.3,,13,,
166,Tony Simmons,NWE,WR,24,11,6,0,0,0,0,0,0,0,,0,55,23,474,20.61,3,0,,3,,,65,88.4,91.4,76.9,,65,,
167,Willie Davis,TEN,WR,31,13,10,0,0,0,0,0,0,0,,0,58,32,461,14.41,3,0,,3,,,64,96.1,99.1,80.1,,67,,
168,Jason Garrett,DAL,QB,32,8,5,91,158,1206,5,3,11,14,1.27,0,0,0,0,,0,4,2,0,,,64,59.6,67.6,62.6,,37,,
169,Darick Holmes,2TM,RB,27,14,4,0,0,0,0,0,95,394,4.15,1,24,20,188,9.40,0,1,,1,,,64,84.2,90.2,74.2,,46,,
170,Eric Zeier,BAL,QB,26,10,4,107,181,1312,4,3,11,17,1.55,0,0,0,0,,0,2,1,0,,,64,62.2,69.2,65.2,,36,,
171,Aaron Craver,NOR,RB,30,16,10,0,1,0,0,0,45,180,4.00,2,47,33,214,6.48,2,2,1,5,,,63,100.4,107.4,83.9,,47,,
172,Keith Poole,NOR,WR,24,15,4,0,0,0,0,0,0,0,,0,51,24,509,21.21,2,0,,2,,,63,86.9,89.9,74.9,,68,,
173,Stephen Alexander,WAS,TE,23,15,5,0,0,0,0,0,0,0,,0,58,37,383,10.35,4,2,2,4,,,62,95.3,100.3,76.8,,14,,
174,Kyle Brady,NYJ,TE,26,16,15,0,0,0,0,0,0,0,,0,50,30,315,10.50,5,1,1,5,,,62,89.5,93.5,74.5,,15,,
175,Terry Kirby,SFO,RB,28,9,0,1,1,28,1,0,48,258,5.38,3,19,16,134,8.38,0,0,,3,,,62,78.3,84.3,70.3,,48,,
176,Robert Brooks,GNB,WR,28,12,12,0,0,0,0,0,1,2,2.00,0,62,31,420,13.55,3,0,,3,,,60,91.2,94.2,75.7,,69,,
177,Dorsey Levens,GNB,RB,28,7,4,0,0,0,0,0,115,378,3.29,1,30,27,162,6.00,0,0,,1,,,60,87.0,93.0,73.5,,50,,
178,Tommy Vardell,DET,RB,29,14,9,0,0,0,0,0,18,37,2.06,6,24,14,143,10.21,1,1,1,7,,,60,72.0,76.0,65.0,,49,,
179,Marcus Pollard,IND,TE,26,16,11,0,0,0,0,0,0,0,,0,40,24,309,12.88,4,0,,4,2,,59,82.9,85.9,70.9,,16,,
180,Albert Connell,WAS,WR,24,14,5,0,0,0,0,0,0,0,,0,54,28,451,16.11,2,0,,2,,,57,85.1,88.1,71.1,,71,,
181,Derrick Mayes,GNB,WR,24,10,6,0,0,0,0,0,0,0,,0,51,30,394,13.13,3,1,1,3,,,57,85.4,89.4,70.4,,70,,
182,Jerome Pathon,IND,WR,23,16,15,0,0,0,0,0,3,-2,-0.67,0,106,50,511,10.22,1,0,,1,,,57,106.9,109.9,81.9,,73,,
183,Mikhael Ricks,SDG,WR,24,16,9,0,0,0,0,0,0,0,,0,85,30,450,15.00,2,1,1,2,,,57,85.0,89.0,70.0,,72,,
184,Irv Smith,SFO,TE,27,16,8,0,0,0,0,0,0,0,,0,41,25,266,10.64,5,0,,5,,,57,81.6,84.6,69.1,,17,,
185,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
186,Isaac Bruce,STL,WR,26,5,5,0,0,0,0,0,1,30,30.00,0,48,32,457,14.28,1,0,,1,,,55,86.7,89.7,70.7,,74,,
187,Mario Bates,ARI,RB,25,16,1,0,0,0,0,0,60,165,2.75,6,1,1,14,14.00,0,0,1,6,,,54,52.9,56.9,52.4,,51,,
188,Jeff George,OAK,QB,31,8,7,93,169,1186,4,5,8,2,0.25,0,0,0,0,,0,7,3,0,,,54,47.6,58.6,52.6,,38,,
189,Jackie Harris,TEN,TE,30,16,16,0,0,0,0,0,0,0,,0,55,43,412,9.58,2,0,,2,,,53,96.2,99.2,74.7,,18,,
190,Brandon Bennett,CIN,RB,25,14,1,0,0,0,0,0,77,243,3.16,2,12,8,153,19.13,0,1,,2,,,52,59.6,65.6,55.6,,53,,
191,Koy Detmer,PHI,QB,25,8,5,97,181,1011,5,5,7,20,2.86,0,0,0,0,,0,1,,0,,,52,52.4,60.4,57.4,,39,,
192,Curtis Enis,CHI,RB,22,9,1,0,0,0,0,0,133,497,3.74,0,8,6,20,3.33,0,1,1,0,,,52,55.7,59.7,52.7,,52,,
193,Johnny McWilliams,ARI,TE,26,16,15,0,0,0,0,0,0,0,,0,33,26,284,10.92,4,0,,4,,,52,78.4,81.4,65.4,,19,,
194,Troy Drayton,MIA,TE,28,15,15,0,0,0,0,0,0,0,,0,49,30,334,11.13,3,0,,3,,,51,81.4,84.4,66.4,,20,,
195,Derrick Mason,TEN,WR,24,16,0,0,0,0,0,0,0,0,,0,44,25,333,13.32,3,1,,3,,,51,76.3,79.3,63.8,,75,,
196,Bill Schroeder,GNB,WR,27,13,3,0,0,0,0,0,0,0,,0,48,31,452,14.58,1,1,,1,,,51,82.2,85.2,66.7,,76,,
197,Christian Fauria,SEA,TE,27,16,15,0,0,0,0,0,0,0,,0,44,37,377,10.19,2,1,1,2,,,50,84.7,88.7,66.2,,21,,
198,Dave Moore,TAM,TE,29,16,16,0,0,0,0,0,0,0,,0,40,24,255,10.63,4,1,1,4,,,50,71.5,75.5,59.5,,22,,
199,Stephen Davis,WAS,RB,24,16,12,0,0,0,0,0,34,109,3.21,0,31,21,263,12.52,2,0,,2,,,49,70.2,76.2,59.7,,55,,
200,Marc Edwards,SFO,RB,24,16,10,0,0,0,0,0,22,94,4.27,1,32,22,218,9.91,2,0,,3,,,49,71.2,74.2,60.2,,54,,
201,William Henderson,GNB,RB,27,16,10,0,0,0,0,0,23,70,3.04,2,49,37,241,6.51,1,1,1,3,,,49,84.1,88.1,65.6,,56,,
202,Greg Hill,STL,RB,26,2,2,0,0,0,0,0,40,240,6.00,4,2,1,6,6.00,0,0,,4,,,49,49.6,52.6,49.1,,57,,
203,Brad Johnson,MIN,QB,30,4,2,65,101,747,7,5,12,15,1.25,0,0,0,0,,0,1,1,0,,,49,47.4,56.4,52.4,,40,,
204,Steve Bono,STL,QB,36,6,2,69,136,807,5,4,10,13,1.30,0,0,0,0,,0,4,3,0,1,,48,41.6,51.6,45.6,,41,,
205,Eric Green,BAL,TE,31,12,12,0,0,0,0,0,0,0,,0,58,34,422,12.41,1,4,3,1,,,48,76.2,82.2,59.2,,24,,
206,Michael Jackson,BAL,WR,29,13,12,0,0,0,0,0,0,0,,0,76,38,477,12.55,0,1,,0,,,48,85.7,88.7,66.7,,77,,
207,Pete Mitchell,JAX,TE,27,16,16,0,0,0,0,0,0,0,,0,63,38,363,9.55,2,0,,2,,,48,86.3,89.3,67.3,,23,,
208,James Allen,CHI,RB,23,6,2,0,0,0,0,0,58,270,4.66,1,14,8,77,9.63,1,1,,2,,,47,54.7,57.7,50.7,,59,,
209,Keith Byars,NYJ,RB,35,13,8,0,0,0,0,0,4,34,8.50,0,40,26,258,9.92,3,0,,3,,,47,73.2,76.2,60.2,,58,,
210,James McKnight,SEA,WR,26,14,3,0,0,0,0,0,0,0,,0,50,21,346,16.48,2,0,,2,,,47,67.6,70.6,57.1,,78,,
211,Jeff Blake,CIN,QB,28,8,2,51,93,739,3,3,15,103,6.87,0,0,0,0,,0,1,,0,,,46,45.9,54.9,48.9,,42,,
212,Damon Gibson,CIN,WR,23,16,0,0,0,0,0,0,1,9,9.00,0,27,19,258,13.58,3,3,,4,,,45,69.7,72.7,60.2,,80,,
213,Patrick Jeffers,DAL,WR,25,8,1,0,0,0,0,0,0,0,,0,34,18,330,18.33,2,0,,2,,,45,63.0,66.0,54.0,,79,,
214,Wade Wilson,OAK,QB,39,5,3,52,88,568,7,4,7,24,3.43,0,0,0,0,,0,1,1,0,,,45,43.1,51.1,47.1,,43,,
215,Brett Bech,NOR,WR,27,16,0,0,0,0,0,0,0,0,,0,24,14,264,18.86,3,0,,3,,,44,58.4,61.4,51.4,,81,,
216,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
217,Elvis Grbac,KAN,QB,28,8,6,98,188,1142,5,12,7,27,3.86,0,0,0,0,,0,1,1,0,,,44,42.4,58.4,54.4,,44,,
218,Anthony Johnson,CAR,RB,31,16,2,0,0,0,0,0,36,135,3.75,0,35,27,242,8.96,1,3,1,1,,,44,68.7,75.7,55.2,,61,,
219,James Stewart,JAX,RB,27,3,3,0,0,0,0,0,53,217,4.09,2,8,6,42,7.00,1,2,1,3,,,44,47.9,51.9,44.9,,60,,
220,Danny Wuerffel,NOR,QB,24,5,4,62,119,695,5,5,11,60,5.45,0,0,0,0,,0,1,,0,,,44,43.8,51.8,48.8,,45,,
221,Frank Reich,DET,QB,37,6,2,63,110,768,5,4,6,3,0.50,0,0,0,0,,0,2,1,0,,,43,41.0,49.0,45.0,,46,,
222,Mark Carrier,CAR,WR,33,16,1,0,0,0,0,0,0,0,,0,51,19,301,15.84,2,0,,2,,,42,61.1,64.1,51.6,,82,,
223,Bob Christian,ATL,RB,30,14,11,0,0,0,0,0,8,21,2.63,2,28,19,214,11.26,1,1,1,3,,,42,58.5,62.5,49.0,,63,,
224,Travis Jervey,GNB,RB,26,8,5,0,0,0,0,0,83,325,3.92,1,12,9,33,3.67,0,0,,1,,,42,50.8,53.8,46.3,,62,,
225,Tony McGee,CIN,TE,27,16,16,0,0,0,0,0,0,0,,0,32,22,363,16.50,1,0,,1,,,42,64.3,67.3,53.3,,25,,
226,Troy Brown,NWE,WR,27,10,0,0,0,0,0,0,0,0,,0,35,23,346,15.04,1,0,,1,,,41,63.6,66.6,52.1,,83,,
227,William Floyd,CAR,RB,26,16,13,0,1,0,0,1,28,71,2.54,3,37,24,123,5.13,1,1,1,4,,,41,63.4,68.4,52.4,,64,,
228,Terry Mickens,OAK,WR,27,16,2,0,0,0,0,0,0,0,,0,47,24,346,14.42,1,0,,1,,,41,64.6,67.6,52.6,,84,,
229,Az-Zahir Hakim,STL,WR,21,9,4,0,0,0,0,0,2,30,15.00,1,45,20,247,12.35,1,1,1,2,,,40,57.7,61.7,47.7,,85,,
230,Roosevelt Potts,BAL,RB,27,16,15,0,0,0,0,0,36,115,3.19,0,38,30,168,5.60,2,4,4,2,,,40,62.3,72.3,47.3,,65,,
231,Kevin Dyson,TEN,WR,23,13,9,0,0,0,0,0,1,4,4.00,0,48,21,263,12.52,2,0,,2,,,39,59.7,62.7,49.2,,86,,
232,Rodney Peete,PHI,QB,32,5,4,71,129,758,2,4,5,30,6.00,1,0,0,0,,0,1,1,1,,,39,37.3,45.3,41.3,,47,,
233,Will Blackwell,PIT,WR,23,16,1,0,0,0,0,0,0,0,,0,55,32,297,9.28,1,1,,1,1,,38,69.7,72.7,53.7,,88,,
234,Ken Dilger,IND,TE,27,16,16,0,0,0,0,0,0,0,,0,48,31,303,9.77,1,0,,1,1,,38,69.3,72.3,53.8,,26,,
235,Sam Gash*,BUF,RB,29,16,13,0,0,0,0,0,11,32,2.91,0,21,19,165,8.68,3,0,,3,,,38,56.7,59.7,47.2,,68,,
236,Jacquez Green,TAM,WR,22,12,1,0,0,0,0,0,3,12,4.00,0,36,14,251,17.93,2,5,1,3,,,38,56.3,60.3,49.3,,87,,
237,Robert Holcombe,STL,RB,23,13,6,0,0,0,0,0,98,230,2.35,2,11,6,34,5.67,0,0,,2,,,38,44.4,47.4,41.4,,66,,
238,Ryan Leaf,SDG,QB,22,10,9,111,245,1289,2,15,27,80,2.96,0,0,0,0,,0,8,4,0,,,38,29.6,51.6,44.6,,48,,
239,Sherman Williams,DAL,RB,25,16,2,0,0,0,0,0,64,220,3.44,1,14,11,104,9.45,0,0,,1,,,38,49.4,55.4,43.9,,67,,
240,Raymont Harris,GNB,RB,28,8,3,0,0,0,0,0,79,228,2.89,1,11,10,68,6.80,0,3,2,1,,,36,41.6,46.6,36.6,,69,,
241,Eric Bjornson,DAL,TE,27,16,4,0,0,0,0,0,1,7,7.00,1,27,15,218,14.53,1,0,,2,,,35,49.5,52.5,42.0,,27,,
242,Robert Chancey,CHI,RB,26,16,1,0,0,0,0,0,29,122,4.21,2,15,11,102,9.27,0,2,,2,,,34,45.4,51.4,39.9,,70,,
243,Glenn Foley,NYJ,QB,28,5,3,58,108,749,4,6,5,-11,-2.20,0,0,0,0,,0,1,1,0,,,33,30.9,40.9,36.9,,49,,
244,Chris Gedney,ARI,TE,28,16,3,0,0,0,0,0,0,0,,0,32,22,271,12.32,1,1,1,1,,,33,53.1,57.1,42.1,,28,,
245,Damon Jones,JAX,TE,24,16,7,0,0,0,0,0,0,0,,0,17,8,90,11.25,4,1,,4,,,33,41.0,41.0,37.0,,29,,
246,Ryan Thelwell,SDG,WR,25,6,3,0,0,0,0,0,0,0,,0,37,16,268,16.75,1,0,,1,,,33,48.8,51.8,40.8,,89,,
247,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
248,Kevin Turner,PHI,RB,29,16,15,0,0,0,0,0,20,94,4.70,0,59,34,232,6.82,0,1,1,0,,,33,64.6,68.6,47.6,,71,,
249,Richard Huntley,PIT,RB,26,16,1,0,0,0,0,0,55,242,4.40,1,6,3,18,6.00,0,5,3,1,,,32,29.0,35.0,27.5,,72,,
250,Eric Metcalf,ARI,WR,30,16,3,0,0,0,0,0,0,0,,0,49,31,324,10.45,0,5,1,0,,,32,61.4,65.4,45.9,,90,,
251,Jerald Moore,STL,RB,24,11,4,0,0,0,0,0,55,137,2.49,2,12,9,60,6.67,0,3,1,2,,,32,38.7,42.7,34.2,,73,,
252,Derek Loville,DEN,RB,30,16,0,0,0,0,0,0,53,161,3.04,2,2,2,29,14.50,0,0,,2,,,31,33.0,36.0,32.0,,74,,
253,Jonathan Quinn,JAX,QB,23,4,2,34,64,387,2,3,11,77,7.00,1,0,0,0,,0,3,1,1,,,31,29.2,36.2,32.2,,50,,
254,Karl Williams,TAM,WR,27,13,6,0,0,0,0,0,0,0,,0,46,21,252,12.00,1,0,,1,,,31,52.2,55.2,41.7,,91,,
255,Troy Davis,NOR,RB,23,14,2,0,0,0,0,0,55,143,2.60,1,21,16,99,6.19,0,1,,1,,,30,46.2,49.2,38.2,,75,,
256,Eddie Kennison,STL,WR,25,16,13,0,0,0,0,0,2,9,4.50,0,51,17,234,13.76,1,4,2,2,,,30,49.3,54.3,40.8,,92,,
257,David LaFleur,DAL,TE,24,13,13,0,0,0,0,0,0,0,,0,30,20,176,8.80,2,1,,2,,,30,49.6,52.6,39.6,,30,,
258,Jamie Asher,WAS,TE,26,9,7,0,0,0,0,0,0,0,,0,48,28,294,10.50,0,0,,0,,,29,57.4,60.4,43.4,,31,,
259,Chris Fuamatu-Ma'afala,PIT,RB,21,12,0,0,0,0,0,0,7,30,4.29,2,12,9,84,9.33,1,0,,3,,,29,38.4,38.4,33.9,,76,,
260,Howard Griffith,DEN,RB,31,14,13,0,0,0,0,0,4,13,3.25,0,30,15,97,6.47,3,0,,3,,,29,44.0,44.0,36.5,,77,,
261,Bobby Hoying,PHI,QB,26,8,7,114,224,961,0,9,22,84,3.82,0,0,0,0,,0,6,2,0,,,29,24.8,38.8,33.8,,51,,
262,J.T. Thomas,STL,WR,27,16,0,0,0,0,0,0,0,0,,0,47,20,287,14.35,0,0,,0,,,29,48.7,51.7,38.7,,93,,
263,Ryan Wetnight,CHI,TE,28,15,4,0,0,0,0,0,0,0,,0,32,23,168,7.30,2,1,1,2,,,29,49.8,53.8,38.3,,32,,
264,Mark Bruener,PIT,TE,26,16,16,0,0,0,0,0,0,0,,0,33,19,157,8.26,2,0,,2,,,28,46.7,49.7,37.2,,33,,
265,Quinn Early,BUF,WR,33,16,2,0,0,0,0,0,0,0,,0,32,19,217,11.42,1,0,,1,,,28,46.7,49.7,37.2,,95,,
266,Kevin Lockett,KAN,WR,24,13,3,0,0,0,0,0,0,0,,0,33,19,281,14.79,0,2,,0,,,28,47.1,50.1,37.6,,94,,
267,Rodney Thomas,TEN,RB,25,11,0,0,0,0,0,0,24,100,4.17,2,8,6,55,9.17,0,0,,2,,,28,33.5,36.5,30.5,,78,,
268,Ty Detmer,SFO,QB,31,16,1,24,38,312,4,3,8,7,0.88,0,0,0,0,,0,1,,0,,2,27,27.2,33.2,30.2,,52,,
269,Ahman Green,SEA,RB,21,16,0,0,0,0,0,0,35,209,5.97,1,5,3,2,0.67,0,1,1,1,,,27,28.1,32.1,26.6,,80,,
270,Ty Hallock,CHI,RB,27,16,10,0,0,0,0,0,13,41,3.15,1,35,25,166,6.64,0,3,2,1,,,27,47.7,52.7,35.2,,81,,
271,Lonnie Johnson,BUF,TE,27,16,16,0,0,0,0,0,0,0,,0,22,14,146,10.43,2,1,1,2,,,27,38.6,42.6,31.6,,34,,
272,Jonathan Linton,BUF,RB,24,14,0,0,0,0,0,0,45,195,4.33,1,3,1,10,10.00,0,0,,1,,,27,27.5,30.5,27.0,,83,,
273,Sedrick Shaw,NWE,RB,25,13,1,0,0,0,0,0,48,236,4.92,0,11,6,30,5.00,0,2,1,0,,,27,30.6,34.6,27.6,,82,,
274,Hines Ward,PIT,WR,22,16,0,1,1,17,0,0,1,13,13.00,0,33,15,246,16.40,0,0,,0,,,27,41.6,44.6,34.1,,96,,
275,Ray Zellars,NOR,RB,25,11,7,0,0,0,0,0,56,162,2.89,1,16,10,50,5.00,0,2,1,1,,,27,35.2,39.2,30.2,,79,,
276,Joe Horn,KAN,WR,26,16,1,0,0,0,0,0,1,0,0.00,0,24,14,198,14.14,1,2,2,1,,,26,35.8,40.8,28.8,,97,,
277,Ed Perry,MIA,TE,24,14,5,0,0,0,0,0,0,0,,0,38,25,255,10.20,0,0,,0,,,26,50.5,53.5,38.0,,35,,
278,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
279,Derrick Cullors,NWE,RB,26,16,0,0,0,0,0,0,18,48,2.67,0,25,14,146,10.43,1,1,,1,,,25,39.4,42.4,32.4,,84,,
280,Willie Green,DEN,WR,32,15,1,0,0,0,0,0,0,0,,0,25,16,194,12.13,1,0,,1,,,25,41.4,44.4,33.4,,98,,
281,Errict Rhett,BAL,RB,28,13,2,0,0,0,0,0,44,180,4.09,0,14,11,65,5.91,0,0,,0,,,25,35.5,38.5,30.0,,86,,
282,Jon Ritchie,OAK,RB,24,15,10,0,0,0,0,0,9,23,2.56,0,47,29,225,7.76,0,2,1,0,,,25,51.8,55.8,37.3,,85,,
283,Freddie Solomon,PHI,WR,26,16,1,0,0,0,0,0,0,0,,0,48,21,193,9.19,1,0,1,1,,,25,44.3,48.3,33.8,,99,,
284,Steve DeBerg,ATL,QB,44,8,1,30,59,369,3,1,8,-10,-1.25,0,0,0,0,,0,2,1,0,,,24,21.8,26.8,22.8,,53,,
285,E.G. Green,IND,WR,23,11,0,0,0,0,0,0,0,0,,0,31,15,177,11.80,1,0,,1,,,24,38.7,41.7,31.2,,100,,
286,Bernie Parmalee,MIA,RB,31,15,0,0,0,0,0,0,8,20,2.50,0,25,21,221,10.52,0,2,,0,,,24,45.1,48.1,34.6,,87,,
287,Russell Copeland,2TM,WR,27,14,1,0,0,0,0,0,0,0,,0,44,20,232,11.60,0,1,1,0,,,23,41.2,45.2,31.2,,101,,
288,Jamie Martin,JAX,QB,28,4,1,27,45,355,2,0,5,8,1.60,0,0,0,0,,0,0,,0,,,23,23.0,26.0,23.0,,54,,
289,Brian Milne,CIN,RB,25,14,14,0,0,0,0,0,10,41,4.10,1,39,26,124,4.77,0,0,,1,,,23,48.5,51.5,35.5,,90,,
290,Daimon Shelton,JAX,RB,26,14,8,0,0,0,0,0,30,95,3.17,1,15,10,79,7.90,0,0,,1,,,23,33.4,33.4,28.4,,88,,
291,Lamont Warren,IND,RB,25,12,2,0,0,0,0,0,25,61,2.44,1,17,11,44,4.00,1,0,,2,,,23,33.5,33.5,28.0,,89,,
292,Tavian Banks,JAX,RB,24,6,1,0,0,0,0,0,26,140,5.38,1,4,4,20,5.00,0,2,,1,,,22,26.0,29.0,24.0,,93,,
293,Vincent Brisby,NWE,WR,27,6,1,0,0,0,0,0,0,0,,0,21,7,96,13.71,2,0,,2,,,22,28.6,28.6,25.1,,105,,
294,Greg Clark,SFO,TE,26,13,9,0,0,0,0,0,0,0,,0,26,12,124,10.33,1,0,,1,1,,22,32.4,35.4,26.4,,36,,
295,Derrick Harris,STL,RB,26,16,14,0,0,0,0,0,14,38,2.71,0,17,12,57,4.75,2,1,,2,,,22,33.5,33.5,27.5,,95,,
296,Matthew Hatchette,MIN,WR,24,5,0,0,0,0,0,0,0,0,,0,25,15,216,14.40,0,0,,0,,,22,36.6,39.6,29.1,,106,,
297,Patrick Johnson,BAL,WR,22,13,0,0,0,0,0,0,0,0,,0,30,12,159,13.25,1,1,,2,,,22,39.9,42.9,33.9,,103,,
298,Randy Jordan,OAK,RB,28,16,0,0,0,0,0,0,47,159,3.38,1,3,3,2,0.67,0,1,1,1,,,22,23.1,27.1,21.6,,92,,
299,Todd Kinchen,ATL,WR,29,11,0,0,0,0,0,0,0,0,,0,20,11,157,14.27,1,2,1,1,,,22,30.7,34.7,25.2,,104,,
300,Alonzo Mayes,CHI,TE,23,16,16,0,0,0,0,0,0,0,,0,36,21,217,10.33,0,2,2,0,,,22,38.7,43.7,28.2,,37,,
301,Ron Rivers,DET,RB,27,15,0,0,0,0,0,0,19,102,5.37,1,3,3,58,19.33,0,0,,1,,,22,25.0,28.0,23.5,,94,,
302,Jerald Sowell,NYJ,RB,24,16,2,0,0,0,0,0,40,164,4.10,0,12,10,59,5.90,0,2,2,0,,,22,28.3,33.3,23.3,,91,,
303,Mack Strong,SEA,RB,27,16,5,0,0,0,0,0,15,47,3.13,0,14,8,48,6.00,2,2,2,2,,,22,25.5,27.5,21.5,,96,,
304,James Thrash,WAS,WR,23,10,1,0,0,0,0,0,0,0,,0,21,10,163,16.30,1,0,,1,,,22,32.3,35.3,27.3,,102,,
305,Eric Bieniemy,CIN,RB,29,16,0,0,0,0,0,0,17,56,3.29,0,35,27,153,5.67,0,1,1,0,,,21,45.9,49.9,32.4,,98,,
306,Charles Evans,MIN,RB,31,16,8,0,0,0,0,0,23,67,2.91,1,13,12,84,7.00,0,0,,1,,,21,33.1,33.1,27.1,,97,,
307,John Friesz,SEA,QB,31,6,1,29,49,409,2,2,5,5,1.00,0,0,0,0,,0,0,,0,,,21,20.9,25.9,22.9,,55,,
308,Lovett Purnell,NWE,TE,26,16,5,0,0,0,0,0,0,0,,0,26,12,92,7.67,2,0,,2,,,21,33.2,33.2,27.2,,38,,
309,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Tgt,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
310,David Sloan,DET,TE,26,10,2,0,0,0,0,0,0,0,,0,20,11,146,13.27,1,0,,1,,,21,31.6,34.6,26.1,,39,,
311,Scott Zolak,NWE,QB,31,6,2,32,75,371,3,3,5,0,0.00,0,0,0,0,,0,1,1,0,,,21,18.8,25.8,21.8,,56,,
312,Luther Broughton,CAR,TE,24,16,4,0,0,0,0,0,0,0,,0,14,6,142,23.67,1,1,1,1,,,20,24.2,28.2,21.2,,41,,
313,Stanley Pritchett,MIA,RB,25,16,12,0,0,0,0,0,6,19,3.17,1,30,17,97,5.71,0,0,,1,,,20,34.6,34.6,26.1,,99,,
314,Roland Williams,STL,TE,23,13,9,0,0,0,0,0,0,0,,0,21,15,144,9.60,1,0,,1,,,20,35.4,38.4,27.9,,40,,
315,Scott Mitchell,DET,QB,30,2,2,38,75,452,1,3,7,30,4.29,0,0,0,0,,0,1,1,0,,,19,17.1,24.1,20.1,,57,,
316,Tremayne Stephens,SDG,RB,22,13,1,0,0,0,0,0,35,122,3.49,1,6,2,9,4.50,0,1,,1,,,19,21.1,24.1,20.1,,100,,
317,Brian Blades,SEA,WR,33,16,6,0,0,0,0,0,0,0,,0,28,15,184,12.27,0,1,1,0,,,18,31.4,35.4,23.9,,107,,
318,David Patten,NYG,WR,24,12,0,0,0,0,0,0,0,0,,0,27,11,119,10.82,1,0,,2,,,18,34.9,37.9,29.4,,108,,
319,Walter Rasby,DET,TE,26,16,16,0,0,0,0,0,0,0,,0,26,15,119,7.93,1,0,,1,,,18,32.9,35.9,25.4,,42,,
320,Tony Richardson,KAN,RB,27,14,1,0,0,0,0,0,20,45,2.25,2,3,2,13,6.50,0,0,,2,,,18,19.8,19.8,18.8,,101,,
321,James Roe,BAL,WR,25,10,3,0,0,0,0,0,0,0,,0,15,8,115,14.38,1,0,,1,,,18,25.5,28.5,21.5,,109,,
322,Tony Carter,NWE,RB,26,11,7,0,0,0,0,0,2,3,1.50,0,25,18,166,9.22,0,0,,0,,,17,34.9,37.9,25.9,,102,,
323,James Hundon,CIN,WR,27,9,3,0,0,0,0,0,0,0,,0,21,10,112,11.20,1,0,,1,,,17,27.2,30.2,22.2,,111,,
324,Willie Jackson,CIN,WR,27,8,0,0,0,0,0,0,0,0,,0,16,7,165,23.57,0,0,,0,,,17,23.5,26.5,20.0,,112,,
325,Paul Justin,CIN,QB,30,5,3,34,63,426,1,3,1,2,2.00,0,0,0,0,,0,0,,0,1,,17,17.2,23.2,20.2,,58,,
326,Chris Thomas,WAS,WR,27,14,0,0,0,0,0,0,0,0,,0,20,14,173,12.36,0,0,,0,,,17,31.3,34.3,24.3,,110,,
327,Mike Archie,TEN,RB,26,16,0,1,2,18,1,0,6,24,4.00,1,5,5,25,5.00,0,3,2,1,,,16,16.6,18.6,14.1,,103,,
328,Brian Kozlowski,ATL,TE,28,16,4,0,0,0,0,0,0,0,,0,12,10,103,10.30,1,0,,1,,,16,26.3,29.3,21.3,,43,,
329,Mike Tomczak,PIT,QB,36,16,0,21,30,204,2,2,0,0,,0,0,0,0,,0,2,2,0,,2,16,12.2,16.2,14.2,,59,,
330,Jay Graham,BAL,RB,23,5,1,0,0,0,0,0,35,109,3.11,0,10,5,41,8.20,0,0,,0,,,15,20.0,23.0,17.5,,104,,
331,Brice Hunter,TAM,WR,24,10,0,0,0,0,0,0,0,0,,0,10,4,73,18.25,1,0,,1,1,,15,19.3,19.3,17.3,,113,,
332,Joe Jurevicius,NYG,WR,24,14,1,0,0,0,0,0,0,0,,0,22,9,146,16.22,0,0,,0,,,15,23.6,26.6,19.1,,114,,
333,Pete Chryplewicz,DET,TE,24,16,2,0,0,0,0,0,0,0,,0,7,4,20,5.00,2,1,1,2,,,14,16.0,17.0,14.0,,44,,
