,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank,
172,Derrick Fenner,SEA,RB,24,11,7,0,0,0,0,0,91,267,2.93,4,11,72,6.55,0,2,,4,,,58,66.9,70.9,61.4,,55,,
173,Chris Burkett,NYJ,WR,29,15,1,0,0,0,0,0,1,-2,-2.00,0,23,327,14.22,4,0,,4,,,57,79.5,82.5,68.0,,65,,
174,Keith Woodside,GNB,RB,27,16,12,0,0,0,0,0,84,326,3.88,1,22,185,8.41,0,3,,1,,,57,76.1,83.6,65.1,,56,,
175,Randal Hill,2TM,WR,22,16,4,0,0,0,0,0,0,0,,0,43,495,11.51,1,0,,1,,,56,98.5,101.5,77.0,,66,,
176,Robb Thomas,KAN,WR,25,15,12,0,0,0,0,0,0,0,,0,43,495,11.51,1,0,,1,,,56,98.5,101.5,77.0,,67,,
177,Nick Bell,RAI,RB,23,9,1,0,0,0,0,0,78,307,3.94,3,6,62,10.33,0,2,,3,,,55,58.9,62.9,55.9,,58,,
178,Tony Martin,MIA,WR,26,16,0,0,0,0,0,0,0,0,,0,27,434,16.07,2,2,,2,,,55,80.4,84.4,66.9,,68,,
179,Tony Paige,MIA,RB,29,16,16,0,0,0,0,0,10,25,2.50,0,57,469,8.23,1,1,,1,,,55,111.4,114.9,82.9,,57,,
180,Darrin Nelson,MIN,RB,32,16,0,1,1,25,1,0,28,210,7.50,2,19,142,7.47,0,2,,2,,,52,69.2,76.2,59.7,,59,,
181,Steve Smith,RAI,RB,27,16,16,0,0,0,0,0,62,265,4.27,1,15,130,8.67,1,4,,2,,,52,62.5,70.5,55.0,,60,,
182,Gary Anderson,TAM,RB,30,16,5,0,0,0,0,0,72,263,3.65,1,25,184,7.36,0,4,,1,,,51,71.7,79.7,59.2,,61,,
183,Steve Beuerlein,DAL,QB,26,8,4,68,137,909,5,2,7,-14,-2.00,0,0,0,,0,0,,0,,,51,51.0,56.0,53.0,,36,,
184,Calvin Williams,PHI,WR,24,12,11,0,0,0,0,0,0,0,,0,33,326,9.88,3,1,,3,,,51,82.6,86.1,66.1,,69,,
185,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
186,Mike Farr,DET,WR,24,16,13,0,0,0,0,0,0,0,,0,42,431,10.26,1,1,,1,,,49,90.1,93.6,69.1,,70,,
187,Joe Morris,CLE,RB,31,16,4,0,0,0,0,0,93,289,3.11,2,13,76,5.85,0,2,,2,,,49,59.5,63.5,53.0,,63,,
188,Anthony Thompson,PHO,RB,24,16,4,0,1,0,0,0,126,376,2.98,1,7,52,7.43,0,3,,1,,,49,52.8,57.3,49.3,,62,,
189,George Thomas,ATL,WR,27,12,6,0,0,0,0,0,0,0,,0,28,365,13.04,2,0,,2,,,49,76.5,79.5,62.5,,71,,
190,Freeman McNeil,NYJ,RB,32,13,1,0,0,0,0,0,51,300,5.88,2,7,56,8.00,0,1,,2,,,48,53.6,57.1,50.1,,64,,
191,Chris Chandler,2TM,QB,26,9,5,78,154,846,5,10,26,111,4.27,0,0,0,,0,6,,0,,,45,38.9,57.9,48.9,,37,,
192,Mark Green,CHI,RB,24,16,4,0,0,0,0,0,61,217,3.56,3,6,54,9.00,0,4,,3,,,45,47.1,52.1,44.1,,67,,
193,Todd McNair,KAN,RB,26,14,0,0,0,0,0,0,10,51,5.10,0,37,342,9.24,1,2,,1,,,45,80.3,84.3,61.8,,65,,
194,Sammie Smith,MIA,RB,24,12,6,0,0,0,0,0,83,297,3.58,1,14,95,6.79,0,3,,1,,,45,56.2,60.7,49.2,,66,,
195,Jeff Chadwick,SEA,WR,31,12,0,0,0,0,0,0,0,0,,0,22,255,11.59,3,0,,3,,,44,65.5,68.5,54.5,,73,,
196,Anthony Johnson,IND,RB,24,9,6,0,0,0,0,0,22,94,4.27,0,42,344,8.19,0,2,,0,,,44,83.8,87.8,62.8,,68,,
197,Hassan Jones,MIN,WR,27,16,7,0,0,0,0,0,0,0,,0,32,384,12.00,1,1,,1,,,44,75.4,78.9,59.4,,72,,
198,James Jones,SEA,RB,30,16,6,0,0,0,0,0,45,154,3.42,3,10,103,10.30,0,2,,3,,,44,51.7,58.7,46.7,,69,,
199,Terry Orr,WAS,TE,30,16,6,0,0,0,0,0,0,0,,0,10,201,20.10,4,0,,4,,,44,54.1,57.1,49.1,,13,,
200,Cleveland Gary,RAM,RB,25,10,2,0,0,0,0,0,68,245,3.60,1,13,110,8.46,0,1,,1,,,42,53.5,60.0,47.0,,72,,
201,Brent Jones,SFO,TE,28,10,9,0,0,0,0,0,0,0,,0,27,417,15.44,0,2,,0,,,42,66.7,70.7,53.2,,14,,
202,Buford Jordan,NOR,RB,29,14,6,0,0,0,0,0,47,150,3.19,2,15,92,6.13,1,2,,3,,,42,55.2,59.2,47.7,,70,,
203,Mike Sherrard,SFO,WR,28,16,0,0,0,0,0,0,0,0,,0,24,296,12.33,2,0,,2,,,42,65.6,68.6,53.6,,74,,
204,Robert Wilson,TAM,RB,22,16,15,0,0,0,0,0,42,179,4.26,0,20,121,6.05,2,3,,2,,,42,59.0,66.5,49.0,,71,,
205,Carwell Gardner,BUF,RB,25,16,5,0,0,0,0,0,42,146,3.48,4,3,20,6.67,0,4,,4,,,41,39.6,44.6,38.1,,74,,
206,Terance Mathis,NYJ,WR,24,16,1,0,0,0,0,0,1,19,19.00,0,28,329,11.75,1,4,,1,,,41,64.8,69.8,50.8,,75,,
207,Ricky Nattiel,DEN,WR,25,16,0,0,0,0,0,0,0,0,,0,16,288,18.00,2,2,,2,,,41,54.8,58.8,46.8,,76,,
208,Erric Pegram,ATL,RB,22,16,7,0,0,0,0,0,101,349,3.46,1,1,-1,-1.00,0,1,,1,,,41,40.8,44.3,40.3,,73,,
209,Howard Cross,NYG,TE,24,16,16,0,0,0,0,0,0,0,,0,20,283,14.15,2,1,,2,,,40,59.3,62.8,49.3,,15,,
210,Johnny Hector,NYJ,RB,31,14,1,0,0,0,0,0,62,345,5.56,0,7,51,7.29,0,0,,0,,,40,46.6,49.6,43.1,,77,,
211,Shannon Sharpe,DEN,TE,23,16,9,0,0,0,0,0,1,15,15.00,0,22,322,14.64,1,0,,1,,,40,61.7,64.7,50.7,,16,,
212,John Stephens,NWE,RB,25,14,3,0,0,0,0,0,63,163,2.59,2,16,119,7.44,0,0,,2,,,40,56.2,62.2,48.2,,75,,
213,Craig Taylor,CIN,RB,25,12,3,0,0,0,0,0,33,153,4.64,2,21,122,5.81,0,1,,2,,,40,59.5,66.0,49.0,,78,,
214,Jon Vaughn,NWE,RB,21,16,2,1,2,13,1,0,31,146,4.71,2,9,89,9.89,0,1,,3,,,40,54.0,57.5,49.5,,76,,
215,Brian Brennan,CLE,WR,29,15,3,0,0,0,0,0,0,0,,0,31,325,10.48,1,1,,1,,,39,68.5,72.0,53.0,,80,,
216,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
217,Alvin Harper,DAL,WR,23,15,5,0,0,0,0,0,0,0,,0,20,326,16.30,1,0,,1,,,39,58.6,61.6,48.6,,79,,
218,Michael Jackson,CLE,WR,22,16,7,0,0,0,0,0,0,0,,0,17,268,15.76,2,0,,2,,,39,55.8,58.8,47.3,,77,,
219,Vance Johnson,DEN,WR,28,10,0,0,0,0,0,0,0,0,,0,21,208,9.90,3,1,,3,,,39,58.8,62.3,48.3,,78,,
220,Mike Rozier,ATL,RB,30,11,0,0,0,0,0,0,96,361,3.76,0,2,15,7.50,0,2,,0,,,38,37.6,41.6,36.6,,80,,
221,Derek Russell,DEN,WR,22,13,5,0,0,0,0,0,0,0,,0,21,317,15.10,1,0,,1,,,38,58.7,61.7,48.2,,81,,
222,Lewis Tillman,NYG,RB,25,16,1,0,0,0,0,0,65,287,4.42,1,5,30,6.00,0,2,,1,,,38,40.7,44.7,38.2,,79,,
223,Damone Johnson,RAM,TE,29,16,16,0,0,0,0,0,0,0,,0,32,253,7.91,2,0,,2,,,37,69.3,72.3,53.3,,17,,
224,Tony Jones,HOU,WR,26,16,0,0,0,0,0,0,0,0,,0,19,251,13.21,2,1,,2,,,37,55.1,58.6,45.6,,82,,
225,Ickey Woods,CIN,RB,25,9,2,0,0,0,0,0,36,97,2.69,4,6,36,6.00,0,2,,4,,,37,41.3,42.3,38.3,,81,,
226,Roy Green,PHI,WR,34,13,3,0,0,0,0,0,0,0,,0,29,364,12.55,0,0,,0,,,36,65.4,68.4,50.9,,83,,
227,Daryl Johnston,DAL,RB,25,16,14,0,0,0,0,0,17,54,3.18,0,28,244,8.71,1,0,,1,,,36,63.8,66.8,49.8,,82,,
228,Odessa Turner,NYG,WR,27,16,3,0,0,0,0,0,0,0,,0,21,356,16.95,0,0,,0,,,36,56.6,59.6,46.1,,84,,
229,Louis Clark,SEA,WR,27,16,0,0,0,0,0,0,0,0,,0,21,228,10.86,2,0,,2,,,35,55.8,58.8,45.3,,86,,
230,Anthony Morgan,CHI,WR,24,14,2,0,0,0,0,0,3,18,6.00,0,13,211,16.23,2,1,,2,,,35,46.9,50.4,40.4,,85,,
231,Heath Sherman,PHI,RB,24,16,5,0,0,0,0,0,106,279,2.63,0,14,59,4.21,0,3,,0,,,34,44.8,49.3,37.8,,83,,
232,James Thornton,CHI,TE,26,16,13,0,0,0,0,0,0,0,,0,17,278,16.35,1,1,,1,,,34,49.8,53.3,41.3,,18,,
233,Billy Joe Tolliver,ATL,QB,25,7,2,40,82,531,4,2,9,6,0.67,0,0,0,,0,3,,0,,,34,30.8,37.3,32.8,,38,,
234,Greg Baty,MIA,TE,27,16,8,0,0,0,0,0,0,0,,0,20,269,13.45,1,1,,1,,,33,51.9,55.4,41.9,,20,,
235,Scott Galbraith,CLE,TE,24,16,13,0,0,0,0,0,0,0,,0,27,328,12.15,0,0,,0,,,33,59.8,62.8,46.3,,21,,
236,Jonathan Hayes,KAN,TE,29,16,16,0,0,0,0,0,0,0,,0,19,208,10.95,2,1,,2,,,33,50.8,54.3,41.3,,22,,
237,Frank Reich,BUF,QB,30,16,1,27,41,305,6,2,13,6,0.46,0,0,0,,0,0,,0,,,33,32.8,37.8,34.8,,39,,
238,Ed West,GNB,TE,30,16,16,0,0,0,0,0,0,0,,0,15,151,10.07,3,0,,3,,,33,48.1,51.1,40.6,,19,,
239,Michael Barber,CIN,WR,24,15,2,0,0,0,0,0,0,0,,0,23,255,11.09,1,0,,1,,,32,54.5,57.5,43.0,,87,,
240,Chris Calloway,PIT,WR,23,12,0,0,0,0,0,0,0,0,,0,15,254,16.93,1,0,,1,,,31,46.4,49.4,38.9,,88,,
241,Al Edwards,BUF,WR,24,16,5,0,0,0,0,0,1,17,17.00,0,22,228,10.36,1,2,,2,,,31,56.5,60.5,45.5,,91,,
242,Bruce Hill,TAM,WR,27,6,6,0,0,0,0,0,0,0,,0,17,185,10.88,2,0,,2,,,31,47.5,50.5,39.0,,90,,
243,Jim Jensen,MIA,WR,33,16,0,1,1,17,0,0,0,0,,0,21,183,8.71,2,0,,2,,,31,52.0,55.0,41.5,,89,,
244,Mike Tice,SEA,TE,32,16,15,0,0,0,0,0,0,0,,0,10,70,7.00,4,0,,4,,,31,41.0,41.0,36.0,,23,,
245,Jamie Williams,SFO,TE,31,16,7,0,0,0,0,0,0,0,,0,22,235,10.68,1,0,,1,,,30,51.5,54.5,40.5,,24,,
246,Marcus Dupree,RAM,RB,27,8,1,0,0,0,0,0,49,179,3.65,1,6,46,7.67,0,1,,1,,,29,33.5,37.0,30.5,,84,,
247,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
248,Ron Hall,TAM,TE,27,15,15,0,0,0,0,0,0,0,,0,31,284,9.16,0,1,,0,,,28,58.4,61.9,42.9,,25,,
249,Wade Wilson,MIN,QB,32,5,5,72,122,825,3,10,13,33,2.54,0,0,0,,0,3,,0,,,28,25.3,39.8,35.3,,40,,
250,Adrian Cooper,PIT,TE,23,16,8,0,0,0,0,0,0,0,,0,11,147,13.36,2,0,,2,,,27,37.7,40.7,32.2,,27,,
251,Blair Kiel,GNB,QB,30,4,1,29,50,361,3,2,4,46,11.50,0,0,0,,0,2,,0,,,27,25.0,31.0,27.0,,41,,
252,Travis McNeal,SEA,TE,24,16,4,0,0,0,0,0,0,0,,0,17,208,12.24,1,1,,1,,,27,42.8,46.3,34.3,,26,,
253,Sam Graddy,RAI,WR,27,12,0,0,0,0,0,0,0,0,,0,6,195,32.50,1,1,,1,,,26,30.5,34.0,27.5,,92,,
254,Ottis Anderson,NYG,RB,34,10,1,0,0,0,0,0,53,141,2.66,1,11,41,3.73,0,0,,1,,,24,35.2,38.2,29.7,,86,,
255,Wesley Carroll,NOR,WR,24,12,0,0,0,0,0,0,0,0,,0,18,184,10.22,1,0,,1,,,24,42.4,45.4,33.4,,93,,
256,Ferrell Edmunds,MIA,TE,26,8,6,0,0,0,0,0,0,0,,0,11,118,10.73,2,0,,2,,,24,34.8,37.8,29.3,,28,,
257,Thomas Sanders,PHI,RB,29,5,3,0,0,0,0,0,54,122,2.26,1,8,62,7.75,0,2,,1,,,24,30.4,34.4,26.4,,85,,
258,Andrew Glover,RAI,TE,24,16,1,0,0,0,0,0,0,0,,0,5,45,9.00,3,0,,3,,,23,27.5,27.5,25.0,,31,,
259,Pete Holohan,KAN,TE,32,16,3,0,0,0,0,0,0,0,,0,13,113,8.69,2,0,,2,,,23,36.3,39.3,29.8,,29,,
260,Todd Marinovich,RAI,QB,22,1,1,23,40,243,3,0,3,14,4.67,0,0,0,,0,0,,0,,,23,23.1,23.1,23.1,,42,,
261,Buford McGee,RAM,RB,31,16,4,0,0,0,0,0,19,65,3.42,0,20,160,8.00,0,1,,0,,,23,41.5,45.0,31.5,,87,,
262,John Tice,NOR,TE,31,15,7,0,0,0,0,0,0,0,,0,22,230,10.45,0,1,,0,,,23,44.0,47.5,33.0,,30,,
263,Larry Centers,PHO,RB,23,9,2,0,0,0,0,0,14,44,3.14,0,19,176,9.26,0,4,,0,,,22,37.0,42.0,27.5,,88,,
264,Aaron Cox,RAM,WR,26,15,5,0,0,0,0,0,0,0,,0,15,216,14.40,0,1,,0,,,22,35.6,39.1,28.1,,95,,
265,Bob Perryman,DEN,RB,27,15,7,0,0,0,0,0,21,45,2.14,0,17,171,10.06,0,1,,0,,,22,37.6,41.1,29.1,,89,,
266,Kitrick Taylor,SDG,WR,27,12,0,0,0,0,0,0,0,0,,0,24,218,9.08,0,2,,0,,,22,43.8,47.8,31.8,,94,,
267,Floyd Dixon,ATL,WR,27,10,3,0,0,0,0,0,0,0,,0,12,146,12.17,1,0,,1,,,21,32.6,35.6,26.6,,98,,
268,Stan Gelbaugh,PHO,QB,29,6,3,61,118,674,3,10,9,23,2.56,0,0,0,,0,4,,0,,,21,17.3,32.3,27.3,,43,,
269,Dennis Gentry,CHI,WR,32,15,0,0,0,0,0,0,9,58,6.44,0,16,149,9.31,0,1,,0,,,21,35.7,39.2,27.7,,97,,
270,Shawn Jefferson,SDG,WR,22,16,3,0,0,0,0,0,1,27,27.00,0,12,125,10.42,1,0,,1,,,21,33.2,36.2,27.2,,96,,
271,Tim Manoa,IND,RB,27,9,5,0,0,0,0,0,27,144,5.33,1,2,5,2.50,0,1,,1,,,21,21.9,25.4,20.9,,90,,
272,Mark Vlasic,KAN,QB,28,6,1,28,44,316,2,0,1,-1,-1.00,0,0,0,,0,1,,0,,,21,19.5,23.0,19.5,,44,,
273,Pat Coleman,HOU,WR,24,14,0,0,0,0,0,0,0,0,,0,11,138,12.55,1,3,,1,,,20,27.8,32.3,22.3,,99,,
274,Alfredo Roberts,DAL,WR,26,16,10,0,0,0,0,0,0,0,,0,16,136,8.50,1,0,,1,,,20,35.6,38.6,27.6,,100,,
275,Jesse Anderson,TAM,TE,25,15,2,0,0,0,0,0,0,0,,0,6,73,12.17,2,0,,2,,,19,25.3,25.3,22.3,,32,,
276,Pat Carter,RAM,TE,25,16,5,0,0,0,0,0,0,0,,0,8,69,8.63,2,1,,2,,,19,25.9,26.4,21.9,,34,,
277,Pat Chaffey,ATL,RB,24,14,2,0,0,0,0,0,29,127,4.38,1,0,0,,0,1,,1,,,19,17.7,21.2,17.7,,91,,
278,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
279,Aaron Craver,MIA,RB,23,14,0,0,0,0,0,0,20,58,2.90,1,8,67,8.38,0,2,,1,,,19,24.5,25.5,20.5,,92,,
280,Maurice Johnson,PHI,TE,24,12,6,0,0,0,0,0,0,0,,0,6,70,11.67,2,0,,2,,,19,25.0,25.0,22.0,,33,,
281,Alfred Anderson,MIN,RB,30,16,5,0,0,0,0,0,26,118,4.54,1,1,2,2.00,0,0,,1,,,18,19.0,22.0,18.5,,94,,
282,Fred Banks,MIA,WR,29,7,0,0,0,0,0,0,0,0,,0,9,119,13.22,1,0,,1,,,18,26.9,29.9,22.4,,101,,
283,Hoby Brenner,NOR,TE,32,16,16,0,0,0,0,0,0,0,,0,16,179,11.19,0,0,,0,,,18,33.9,36.9,25.9,,35,,
284,Keith Jones,ATL,RB,25,5,3,0,0,0,0,0,35,126,3.60,0,6,58,9.67,0,0,,0,,,18,24.4,27.4,21.4,,93,,
285,Reggie Rembert,CIN,WR,25,16,0,0,0,0,0,0,0,0,,0,9,117,13.00,1,0,,1,,,18,26.7,29.7,22.2,,102,,
286,Leroy Thompson,PIT,RB,22,13,0,0,0,0,0,0,20,60,3.00,0,14,118,8.43,0,1,,0,,,18,30.8,34.3,23.8,,95,,
287,Mike Dingle,CIN,RB,22,8,0,0,0,0,0,0,21,91,4.33,0,5,23,4.60,1,0,,1,,,17,22.4,22.4,19.9,,96,,
288,Napoleon McCallum,RAI,RB,28,16,0,0,0,0,0,0,31,110,3.55,1,0,0,,0,1,,1,,,17,16.0,19.5,16.0,,97,,
289,Pete Metzelaars,BUF,TE,31,16,1,0,0,0,0,0,0,0,,0,5,54,10.80,2,0,,2,,,17,22.4,22.4,19.9,,36,,
290,James Rouse,CHI,RB,25,14,4,0,0,0,0,0,27,74,2.74,0,15,93,6.20,0,1,,0,,,17,30.7,31.2,23.2,,98,,
291,Alexander Wright,DAL,WR,24,16,5,0,0,0,0,0,2,-1,-0.50,0,10,170,17.00,0,0,,1,,,17,32.9,35.9,27.9,,103,,
292,Lynn James,2TM,WR,26,14,1,0,0,0,0,0,0,0,,0,7,103,14.71,1,1,,1,,,16,22.3,25.8,18.8,,104,,
293,Bill Jones,KAN,RB,25,15,14,0,0,0,0,0,0,0,,0,14,97,6.93,1,0,,1,,,16,29.7,29.7,22.7,,99,,
294,Ricky Blake,DAL,RB,24,2,0,0,0,0,0,0,15,80,5.33,1,1,5,5.00,0,0,,1,,,15,15.5,15.5,15.0,,104,,
295,Mark Boyer,NYJ,TE,29,11,10,0,0,0,0,0,0,0,,0,16,153,9.56,0,0,,0,,,15,31.3,34.3,23.3,,37,,
296,Gary Brown,HOU,RB,22,11,0,0,0,0,0,0,8,85,10.63,1,2,1,0.50,0,0,,1,,,15,16.6,16.6,15.6,,103,,
297,Maurice Carthon,NYG,RB,30,16,8,0,0,0,0,0,32,109,3.41,0,7,39,5.57,0,1,,0,,,15,20.8,24.3,17.3,,101,,
298,Keith Cash,PIT,TE,22,5,2,0,0,0,0,0,0,0,,0,7,90,12.86,1,0,,1,,,15,22.0,22.0,18.5,,38,,
299,Ben Coates,NWE,TE,22,16,2,0,0,0,0,0,1,-6,-6.00,0,10,95,9.50,1,0,,1,,,15,24.9,24.9,19.9,,39,,
300,Robert Drummond,PHI,RB,24,16,0,0,0,0,0,0,12,27,2.25,2,0,0,,0,1,,2,,,15,13.7,14.2,13.7,,102,,
301,Donald Hollas,CIN,QB,24,8,1,32,55,310,1,4,12,66,5.50,0,0,0,,0,3,,0,,,15,12.0,20.5,16.0,,45,,
302,Ivy Joe Hunter,NWE,RB,25,13,11,0,0,0,0,0,18,53,2.94,0,11,97,8.82,0,0,,0,,,15,26.0,26.0,20.5,,100,,
303,Ed McCaffrey,NYG,WR,23,16,0,0,0,0,0,0,0,0,,0,16,146,9.13,0,0,,0,,,15,30.6,33.6,22.6,,107,,
304,Ron Morris,CHI,WR,27,3,1,0,0,0,0,0,0,0,,0,8,147,18.38,0,0,,0,,,15,22.7,25.7,18.7,,106,,
305,Scott Secules,MIA,QB,27,14,0,8,13,90,1,1,4,30,7.50,1,0,0,,0,0,,1,,,15,14.6,15.6,15.6,,46,,
306,Vernon Turner,RAM,WR,24,15,0,0,0,0,0,0,7,44,6.29,0,3,41,13.67,1,4,,1,,,15,13.5,15.5,12.0,,108,,
307,Clarence Weathers,GNB,WR,29,14,0,0,0,0,0,0,0,0,,0,12,150,12.50,0,1,,0,,,15,26.0,29.5,20.0,,105,,
308,Eric Kattus,CIN,TE,28,16,2,0,0,0,0,0,0,0,,0,12,136,11.33,0,0,,0,,,14,25.6,28.6,19.6,,42,,
309,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
310,Clarence Kay,DEN,TE,30,16,16,0,0,0,0,0,0,0,,0,11,139,12.64,0,0,,0,,,14,24.9,27.9,19.4,,40,,
311,Ernie Mills,PIT,WR,23,16,2,0,0,0,0,0,0,0,,0,3,79,26.33,1,0,,2,,,14,22.9,22.9,21.4,,109,,
312,Herman Moore,DET,WR,22,13,1,0,0,0,0,0,0,0,,0,11,135,12.27,0,0,,0,,,14,24.5,27.5,19.0,,110,,
313,Zeke Mowatt,NYG,TE,30,16,8,0,0,0,0,0,0,0,,0,5,78,15.60,1,0,,1,,,14,18.8,18.8,16.3,,41,,
314,Mike Pagel,RAM,QB,31,16,0,11,27,150,2,0,0,0,,0,0,0,,0,0,,0,,,14,14.0,14.0,14.0,,47,,
315,Jimmie Johnson,WAS,TE,25,6,0,0,0,0,0,0,0,0,,0,3,7,2.33,2,0,,2,,,13,15.7,15.7,14.2,,47,,
316,Reggie Johnson,DEN,TE,23,16,3,0,0,0,0,0,0,0,,0,6,73,12.17,1,0,,1,,,13,19.3,19.3,16.3,,44,,
317,Mike Jones,MIN,TE,25,16,0,0,0,0,0,0,0,0,,0,2,8,4.00,2,0,,2,,,13,14.8,14.8,13.8,,46,,
318,Tim Jorden,PHO,TE,25,16,9,0,0,0,0,0,0,0,,0,15,127,8.47,0,0,,0,,,13,27.7,30.7,20.2,,48,,
319,Butch Rolle,BUF,TE,27,16,0,0,0,0,0,0,0,0,,0,3,10,3.33,2,0,,2,,,13,16.0,16.0,14.5,,45,,
320,Derrick Walker,SDG,TE,24,16,16,0,0,0,0,0,0,0,,0,20,134,6.70,0,0,,0,,,13,33.4,36.4,23.4,,43,,
321,Tommie Agee,DAL,RB,27,16,0,0,0,0,0,0,9,20,2.22,1,7,43,6.14,0,0,,1,,,12,19.3,19.3,15.8,,105,,
322,Chris Dressel,NYJ,TE,30,15,6,0,0,0,0,0,0,0,,0,17,122,7.18,0,0,,0,,,12,29.2,32.2,20.7,,49,,
323,Tim Worley,PIT,RB,25,2,0,0,0,0,0,0,22,117,5.32,0,0,0,,0,1,,0,,,12,10.7,14.2,10.7,,106,,
324,Jeff Carlson,TAM,QB,25,3,1,31,65,404,1,6,5,25,5.00,0,0,0,,0,2,,0,,,11,8.7,18.7,14.7,,48,,
325,Rick Fenney,MIN,RB,27,11,0,0,0,0,0,0,23,99,4.30,0,2,11,5.50,0,0,,0,,,11,13.0,13.0,12.0,,108,,
326,John Jackson,PHO,WR,24,16,3,0,0,0,0,0,0,0,,0,8,108,13.50,0,3,,0,,,11,15.8,20.3,11.8,,112,,
327,Keith Jennings,CHI,TE,25,10,3,0,0,0,0,0,0,0,,0,8,109,13.63,0,0,,0,,,11,18.9,21.9,14.9,,50,,
328,Stephone Paige,KAN,WR,30,3,2,0,0,0,0,0,0,0,,0,9,111,12.33,0,0,,0,,,11,20.1,23.1,15.6,,111,,
329,Allen Rice,GNB,RB,29,6,3,0,0,0,0,0,30,100,3.33,0,2,10,5.00,0,2,,0,,,11,11.0,15.0,10.0,,107,,
330,Eric Ball,CIN,RB,25,6,4,0,0,0,0,0,10,21,2.10,1,3,17,5.67,0,1,,1,,,10,11.8,12.3,10.3,,111,,
331,Leonard Harris,HOU,WR,31,9,0,0,0,0,0,0,0,0,,0,8,101,12.63,0,0,,0,,,10,18.1,21.1,14.1,,113,,
332,Tom Hodson,NWE,QB,24,16,3,36,68,345,1,4,4,0,0.00,0,0,0,,0,2,,0,,,10,7.8,15.8,11.8,,50,,
333,Don Overton,DET,RB,24,14,0,0,0,0,0,0,14,59,4.21,0,4,38,9.50,0,1,,0,,,10,12.7,13.2,10.7,,112,,
334,Jeff Rutledge,WAS,QB,34,16,0,11,22,189,1,0,8,-13,-1.63,0,0,0,,0,0,,0,,,10,10.3,10.3,10.3,,49,,
335,Paul Skansi,SEA,WR,30,5,0,0,0,0,0,0,0,0,,0,9,96,10.67,0,1,,0,,,10,17.6,18.1,13.1,,115,,
336,Troy Stradford,KAN,RB,27,10,0,0,0,0,0,0,1,7,7.00,0,9,91,10.11,0,0,,0,,,10,18.8,18.8,14.3,,110,,
337,Steve Tasker*,BUF,WR,29,16,0,0,0,0,0,0,0,0,,0,2,39,19.50,1,0,,1,,,10,11.9,11.9,10.9,,114,,
338,Ernie Thompson,RAM,RB,22,4,0,0,0,0,0,0,2,9,4.50,0,2,35,17.50,1,0,,1,,,10,12.4,12.4,11.4,,109,,
339,Terrence Flagler,PHO,RB,27,7,0,0,0,0,0,0,1,7,7.00,0,8,85,10.63,0,0,,0,,,9,17.2,17.2,13.2,,113,,
340,Rk,Player,Tm,FantPos,Age,G,GS,Cmp,Att,Yds,TD,Int,Att,Yds,Y/A,TD,Rec,Yds,Y/R,TD,Fmb,FL,TD,2PM,2PP,FantPt,PPR,DKPt,FDPt,VBD,PosRank,OvRank
341,Fred Jones,KAN,WR,24,11,0,0,0,0,0,0,0,0,,0,8,85,10.63,0,3,,0,,,9,13.5,15.0,9.5,,117,,
342,Bob Mrosko,IND,TE,26,11,4,0,0,0,0,0,0,0,,0,8,90,11.25,0,0,,0,,,9,17.0,17.0,13.0,,52,,
343,Jeff Query,GNB,WR,24,16,0,0,0,0,0,0,0,0,,0,7,94,13.43,0,1,,0,,,9,15.4,15.9,11.9,,116,,
344,Mickey Shuler,PHI,TE,35,4,0,0,0,0,0,0,0,0,,0,6,91,15.17,0,0,,0,,,9,15.1,15.1,12.1,,51,,
345,Peter Tom Willis,CHI,QB,24,4,0,11,18,171,1,1,2,6,3.00,0,0,0,,0,0,,0,,,9,9.4,10.4,10.4,,51,,
346,Cody Carlson,HOU,QB,28,3,0,7,12,114,1,0,4,-3,-0.75,0,0,0,,0,1,,0,,,8,7.3,7.8,7.3,,52,,
